timestamp,symbol,raw_price,fair_price,fair_velocity,confidence,forecast,forecast_mode,Q_scale,R_scale
2026-01-07T19:15:00+00:00,BTC/USDT,90787.34,90784.2885733747,-15.41783779780253,0.5650523965812133,90707.19938438568,KALMAN,3.967789284240216,9.430082491059979
2026-01-07T19:16:00+00:00,BTC/USDT,90797.4,90778.60149766813,-13.92415595482186,0.38317050565170635,90797.4,PERSIST,3.9884334985554117,9.45857836650698
2026-01-07T19:17:00+00:00,BTC/USDT,90730.35,90753.03263518857,-15.715112682020374,0.362033014263319,90730.35,PERSIST,4.008664828584303,9.485649448181631
2026-01-07T19:18:00+00:00,BTC/USDT,90753.44,90742.7723648497,-14.874466319035422,0.46791725638101617,90753.44,PERSIST,4.028491532012617,9.51136697577255
2026-01-07T19:19:00+00:00,BTC/USDT,90857.88,90771.83343134509,-8.091921199659783,0.10426502378639747,90857.88,PERSIST,4.047921701372364,9.535798626983922
2026-01-07T19:20:00+00:00,BTC/USDT,90871.29,90800.09256360932,-2.4727292976923536,0.09195108750360223,90871.29,PERSIST,4.066963267344917,9.559008695634725
2026-01-07T19:21:00+00:00,BTC/USDT,90838.0,90811.2740492865,-0.3599339068388878,0.24402403223520455,90838.0,PERSIST,4.085624001998019,9.58105826085299
2026-01-07T19:22:00+00:00,BTC/USDT,90842.67,90821.65908636033,1.3039447514479388,0.2916228123434392,90842.67,PERSIST,4.103911521958058,9.602005347810339
2026-01-07T19:23:00+00:00,BTC/USDT,90822.51,90822.80962937493,1.2801762212961212,0.522884536606554,90822.51,PERSIST,4.030893913754599,9.144556636009076
2026-01-07T19:24:00+00:00,BTC/USDT,90858.51,90836.1349031177,3.1508582305605985,0.28970103560382615,90858.51,PERSIST,4.050276035479507,9.187328804208622
2026-01-07T19:25:00+00:00,BTC/USDT,90789.68,90822.12672546026,0.47910335091359446,0.2078245454465622,90789.68,PERSIST,4.069270514769916,9.227962363998191
2026-01-07T19:26:00+00:00,BTC/USDT,90788.01,90810.71329480434,-1.3761958147797007,0.2780436446835407,90788.01,PERSIST,4.087885104474517,9.266564245798282
2026-01-07T19:27:00+00:00,BTC/USDT,90772.06,90796.56418450984,-3.3711140311408876,0.27684600496381273,90772.06,PERSIST,4.1061274023850265,9.303236033508368
2026-01-07T19:28:00+00:00,BTC/USDT,90836.01,90807.84086559583,-1.0822060361576185,0.23819533125678868,90836.01,PERSIST,4.1240048543373256,9.338074231832948
2026-01-07T19:29:00+00:00,BTC/USDT,90843.35,90819.26761290598,0.8726776385903727,0.2650344796487475,90843.35,PERSIST,4.141524757250578,9.3711705202413
2026-01-07T19:30:00+00:00,BTC/USDT,90909.0,90850.50932965997,5.618204209201593,0.1373500004980484,90909.0,PERSIST,4.158694262105566,9.402611994229234
